LAT,LON,ELEVATION
37.69166818929644,127.02231024278683,285.7626
37.69166818929644,127.02325233210843,247.51915
37.69166818929644,127.02419442143002,230.80489
37.69166818929644,127.02513651075162,236.2608
37.69166818929644,127.02607860007322,236.59888
37.69166818929644,127.02702068939482,226.18452
37.69166818929644,127.02796277871641,217.75314
37.69166818929644,127.02890486803801,207.0119
37.69166818929644,127.02984695735961,194.04172
37.69166818929644,127.0307890466812,163.76604
37.69166818929644,127.03173113600279,139.01924
37.69166818929644,127.03267322532439,158.51582
37.69166818929644,127.03361531464598,141.02885
37.69166818929644,127.03455740396758,120.38482
37.69166818929644,127.03549949328918,103.64312
37.69166818929644,127.03644158261078,97.34569
37.69166818929644,127.03738367193237,91.48268
37.69166818929644,127.03832576125397,76.456825
37.69166818929644,127.03926785057557,62.65516
37.69166818929644,127.04020993989717,53.568237
37.69166818929644,127.04115202921876,45.38233
37.69166818929644,127.04209411854035,46.232452
37.69166818929644,127.04303620786195,41.00856
37.69166818929644,127.04397829718354,33.964493
37.69166818929644,127.04492038650514,32.19112
37.69166818929644,127.04586247582674,32.375496
37.69166818929644,127.04680456514834,30.694546
37.69166818929644,127.04774665446993,29.709717
37.69166818929644,127.04868874379153,30.525242
37.69166818929644,127.04963083311313,31.350819
37.69166818929644,127.06093590497228,153.96155
37.69166818929644,127.06187799429387,156.83913
37.69166818929644,127.06282008361546,156.18849
37.69166818929644,127.06376217293706,144.46939
37.69166818929644,127.06470426225866,145.0513
37.69166818929644,127.06564635158026,186.62021
37.69166818929644,127.06658844090185,210.4852
37.69166818929644,127.06753053022345,241.65448
37.69166818929644,127.06847261954505,258.4902
37.69166818929644,127.06941470886665,257.00696
37.69166818929644,127.07035679818824,267.01096
37.69166818929644,127.07129888750984,289.83588
37.69166818929644,127.07224097683142,319.6837
37.69166818929644,127.07318306615302,341.72833
37.69166818929644,127.07412515547462,337.22318
37.69166818929644,127.07506724479622,305.22244
37.69166818929644,127.07600933411781,267.95404
37.69166818929644,127.07695142343941,256.1292
37.69166818929644,127.07789351276101,292.26453
37.69166818929644,127.0788356020826,284.7925
37.69166818929644,127.0797776914042,307.34286
37.69166818929644,127.0807197807258,346.69064
37.69166818929644,127.0816618700474,360.1647
37.69166818929644,127.08260395936898,386.5209
37.69166818929644,127.08354604869058,416.78412
37.690726099974846,127.0081789029629,511.05783
37.690726099974846,127.0091209922845,499.304
